Id,Label,Class
16688,16688,G
16689,16689,L
16690,16690,I
16691,16691,W
16692,16692,K
16693,16693,N
16694,16694,L
16695,16695,W
16696,16696,E
16697,16697,D
16698,16698,J
16699,16699,Y
16700,16700,B
16701,16701,B
16702,16702,B
16703,16703,D
16704,16704,S
16705,16705,T
16706,16706,H
16707,16707,A
16708,16708,V
16709,16709,A
16710,16710,Z
16711,16711,A
16712,16712,R
16713,16713,W
16714,16714,T
16715,16715,L
16716,16716,C
16717,16717,U
16718,16718,Y
16719,16719,E
16720,16720,R
16721,16721,C
16722,16722,L
16723,16723,K
16724,16724,M
16725,16725,N
16726,16726,J
16727,16727,P
16728,16728,J
16729,16729,G
16730,16730,H
16731,16731,B
16732,16732,I
16733,16733,D
16734,16734,O
16735,16735,B
16736,16736,M
16737,16737,T
16738,16738,V
16739,16739,Z
16740,16740,S
16741,16741,Q
16742,16742,Y
16743,16743,E
16744,16744,G
16745,16745,Q
16746,16746,F
16747,16747,H
16748,16748,V
16749,16749,M
16750,16750,L
16751,16751,U
16752,16752,S
16753,16753,Z
16754,16754,U
16755,16755,W
16756,16756,H
16757,16757,T
16758,16758,N
16759,16759,G
16760,16760,T
16761,16761,D
16762,16762,D
16763,16763,R
16764,16764,E
16765,16765,J
16766,16766,Q
16767,16767,K
16768,16768,N
16769,16769,X
16770,16770,H
16771,16771,A
16772,16772,L
16773,16773,I
16774,16774,H
16775,16775,G
16776,16776,R
16777,16777,X
16778,16778,D
16779,16779,R
16780,16780,F
16781,16781,C
16782,16782,O
16783,16783,V
16784,16784,M
16785,16785,R
16786,16786,O
16787,16787,H
16788,16788,W
16789,16789,Q
16790,16790,Y
16791,16791,Q
16792,16792,H
16793,16793,A
16794,16794,S
16795,16795,P
16796,16796,K
16797,16797,Y
16798,16798,B
16799,16799,W
16800,16800,O
16801,16801,G
16802,16802,I
16803,16803,P
16804,16804,Q
16805,16805,A
16806,16806,O
16807,16807,Q
16808,16808,I
16809,16809,L
16810,16810,W
16811,16811,V
16812,16812,N
16813,16813,G
16814,16814,N
16815,16815,I
16816,16816,F
16817,16817,R
16818,16818,V
16819,16819,R
16820,16820,H
16821,16821,Q
16822,16822,R
16823,16823,P
16824,16824,Y
16825,16825,F
16826,16826,Z
16827,16827,O
16828,16828,W
16829,16829,C
16830,16830,R
16831,16831,Y
16832,16832,I
16833,16833,V
16834,16834,Q
16835,16835,G
16836,16836,W
16837,16837,Q
16838,16838,G
16839,16839,S
16840,16840,S
16841,16841,D
16842,16842,W
16843,16843,A
16844,16844,C
16845,16845,Q
16846,16846,R
16847,16847,L
16848,16848,D
16849,16849,P
16850,16850,U
16851,16851,Z
16852,16852,S
16853,16853,D
16854,16854,S
16855,16855,C
16856,16856,R
16857,16857,A
16858,16858,U
16859,16859,H
16860,16860,J
16861,16861,Y
16862,16862,E
16863,16863,J
16864,16864,M
16865,16865,S
16866,16866,U
16867,16867,L
16868,16868,R
16869,16869,D
16870,16870,X
16871,16871,V
16872,16872,H
16873,16873,R
16874,16874,M
16875,16875,L
16876,16876,H
16877,16877,Z
16878,16878,F
16879,16879,G
16880,16880,M
16881,16881,Y
16882,16882,O
16883,16883,E
16884,16884,D
16885,16885,O
16886,16886,C
16887,16887,X
16888,16888,L
16889,16889,T
16890,16890,B
16891,16891,M
16892,16892,U
16893,16893,S
16894,16894,J
16895,16895,Q
16896,16896,T
16897,16897,Y
16898,16898,M
16899,16899,Q
16900,16900,S
16901,16901,J
16902,16902,A
16903,16903,H
16904,16904,M
16905,16905,Y
16906,16906,C
16907,16907,J
16908,16908,K
16909,16909,Y
16910,16910,M
16911,16911,X
16912,16912,J
16913,16913,H
16914,16914,H
16915,16915,G
16916,16916,R
16917,16917,J
16918,16918,V
16919,16919,X
16920,16920,F
16921,16921,S
16922,16922,R
16923,16923,Y
16924,16924,Y
16925,16925,N
16926,16926,Z
16927,16927,L
16928,16928,W
16929,16929,N
16930,16930,H
16931,16931,J
16932,16932,N
16933,16933,I
16934,16934,C
16935,16935,O
16936,16936,U
16937,16937,R
16938,16938,E
16939,16939,B
16940,16940,U
16941,16941,D
16942,16942,R
16943,16943,N
16944,16944,C
16945,16945,E
16946,16946,D
16947,16947,G
16948,16948,K
16949,16949,Y
16950,16950,X
16951,16951,Z
16952,16952,X
16953,16953,F
16954,16954,N
16955,16955,K
16956,16956,R
16957,16957,O
16958,16958,V
16959,16959,J
16960,16960,M
16961,16961,P
16962,16962,Y
16963,16963,D
16964,16964,S
16965,16965,X
16966,16966,S
16967,16967,Y
16968,16968,Q
16969,16969,T
16970,16970,A
16971,16971,R
16972,16972,U
16973,16973,I
16974,16974,D
16975,16975,E
16976,16976,V
16977,16977,D
16978,16978,G
16979,16979,D
16980,16980,K
16981,16981,T
16982,16982,K
16983,16983,Z
16984,16984,N
16985,16985,N
16986,16986,M
16987,16987,O
16988,16988,T
16989,16989,A
16990,16990,R
16991,16991,A
16992,16992,J
16993,16993,D
16994,16994,B
16995,16995,J
16996,16996,V
16997,16997,B
16998,16998,I
16999,16999,U
17000,17000,M
17001,17001,W
17002,17002,C
17003,17003,N
17004,17004,R
17005,17005,D
17006,17006,B
17007,17007,Z
17008,17008,T
17009,17009,T
17010,17010,T
17011,17011,W
17012,17012,U
17013,17013,F
17014,17014,H
17015,17015,U
17016,17016,Z
17017,17017,Z
17018,17018,M
17019,17019,D
17020,17020,C
17021,17021,C
17022,17022,G
17023,17023,B
17024,17024,E
17025,17025,F
17026,17026,G
17027,17027,O
17028,17028,M
17029,17029,R
17030,17030,M
17031,17031,M
17032,17032,V
17033,17033,Y
17034,17034,T
17035,17035,V
17036,17036,W
17037,17037,G
17038,17038,T
17039,17039,C
17040,17040,D
17041,17041,P
17042,17042,V
17043,17043,L
17044,17044,P
17045,17045,S
17046,17046,P
17047,17047,G
17048,17048,G
17049,17049,V
17050,17050,L
17051,17051,Y
17052,17052,L
17053,17053,X
17054,17054,K
17055,17055,A
17056,17056,Q
17057,17057,X
17058,17058,E
17059,17059,G
17060,17060,F
17061,17061,R
17062,17062,S
17063,17063,K
17064,17064,B
17065,17065,R
17066,17066,L
17067,17067,V
17068,17068,R
17069,17069,I
17070,17070,M
17071,17071,P
17072,17072,D
17073,17073,D
17074,17074,O
17075,17075,V
17076,17076,X
17077,17077,T
17078,17078,J
17079,17079,F
17080,17080,I
17081,17081,L
17082,17082,E
17083,17083,R
17084,17084,S
17085,17085,R
17086,17086,V
17087,17087,P
17088,17088,L
17089,17089,F
17090,17090,N
17091,17091,X
17092,17092,Q
17093,17093,A
17094,17094,N
17095,17095,X
17096,17096,R
17097,17097,Y
17098,17098,M
17099,17099,S
17100,17100,J
17101,17101,B
17102,17102,N
17103,17103,Q
17104,17104,Y
17105,17105,Z
17106,17106,C
17107,17107,C
17108,17108,W
17109,17109,R
17110,17110,P
17111,17111,P
17112,17112,D
17113,17113,B
17114,17114,Q
17115,17115,B
17116,17116,S
17117,17117,O
17118,17118,H
17119,17119,I
17120,17120,I
17121,17121,G
17122,17122,W
17123,17123,A
17124,17124,J
17125,17125,Q
17126,17126,L
17127,17127,I
17128,17128,D
17129,17129,N
17130,17130,I
17131,17131,U
17132,17132,I
17133,17133,D
17134,17134,E
17135,17135,G
17136,17136,V
17137,17137,S
17138,17138,R
17139,17139,E
17140,17140,M
17141,17141,Y
17142,17142,I
17143,17143,E
17144,17144,Q
17145,17145,Z
17146,17146,S
17147,17147,W
17148,17148,G
17149,17149,T
17150,17150,Q
17151,17151,X
17152,17152,A
17153,17153,A
17154,17154,W
17155,17155,A
17156,17156,Y
17157,17157,L
17158,17158,Z
17159,17159,B
17160,17160,X
17161,17161,E
17162,17162,J
17163,17163,G
17164,17164,X
17165,17165,G
17166,17166,Q
17167,17167,Q
17168,17168,Y
17169,17169,U
17170,17170,I
17171,17171,A
17172,17172,W
17173,17173,Z
17174,17174,O
17175,17175,X
17176,17176,T
17177,17177,O
17178,17178,H
17179,17179,V
17180,17180,E
17181,17181,K
17182,17182,O
17183,17183,W
17184,17184,D
17185,17185,P
17186,17186,F
17187,17187,M
17188,17188,Y
17189,17189,J
17190,17190,Q
17191,17191,M
17192,17192,K
17193,17193,T
17194,17194,Y
17195,17195,J
17196,17196,J
17197,17197,A
17198,17198,F
17199,17199,W
17200,17200,N
17201,17201,W
17202,17202,G
17203,17203,S
17204,17204,D
17205,17205,G
17206,17206,H
17207,17207,P
17208,17208,M
17209,17209,C
17210,17210,G
17211,17211,R
17212,17212,H
17213,17213,S
17214,17214,W
17215,17215,W
17216,17216,M
17217,17217,A
17218,17218,N
17219,17219,W
17220,17220,Y
17221,17221,H
17222,17222,Z
17223,17223,X
17224,17224,C
17225,17225,A
17226,17226,N
17227,17227,J
17228,17228,D
17229,17229,D
17230,17230,E
17231,17231,B
17232,17232,U
17233,17233,K
17234,17234,P
17235,17235,D
17236,17236,H
17237,17237,C
17238,17238,P
17239,17239,C
17240,17240,U
17241,17241,V
17242,17242,N
17243,17243,D
17244,17244,M
17245,17245,W
17246,17246,H
17247,17247,N
17248,17248,S
17249,17249,I
17250,17250,L
17251,17251,Q
17252,17252,O
17253,17253,F
17254,17254,M
17255,17255,S
17256,17256,M
17257,17257,U
17258,17258,L
17259,17259,M
17260,17260,L
17261,17261,I
17262,17262,U
17263,17263,I
17264,17264,X
17265,17265,A
17266,17266,M
17267,17267,J
17268,17268,M
17269,17269,A
17270,17270,M
17271,17271,I
17272,17272,P
17273,17273,C
17274,17274,Y
17275,17275,Y
17276,17276,O
17277,17277,Z
17278,17278,R
17279,17279,L
17280,17280,N
17281,17281,P
17282,17282,Q
17283,17283,H
17284,17284,J
17285,17285,Z
17286,17286,S
17287,17287,H
17288,17288,Z
17289,17289,W
17290,17290,D
17291,17291,Y
17292,17292,S
17293,17293,F
17294,17294,I
17295,17295,U
17296,17296,C
17297,17297,F
17298,17298,C
17299,17299,I
17300,17300,U
17301,17301,K
17302,17302,X
17303,17303,C
17304,17304,X
17305,17305,F
17306,17306,M
17307,17307,W
17308,17308,I
17309,17309,H
17310,17310,S
17311,17311,F
17312,17312,Q
17313,17313,W
17314,17314,R
17315,17315,I
17316,17316,X
17317,17317,P
17318,17318,D
17319,17319,Z
17320,17320,B
17321,17321,B
17322,17322,Y
17323,17323,A
17324,17324,F
17325,17325,M
17326,17326,C
17327,17327,N
17328,17328,P
17329,17329,O
17330,17330,O
17331,17331,B
17332,17332,G
17333,17333,S
17334,17334,Z
17335,17335,H
17336,17336,Q
17337,17337,L
17338,17338,Z
17339,17339,Q
17340,17340,Q
17341,17341,Y
17342,17342,F
17343,17343,M
17344,17344,U
17345,17345,F
17346,17346,H
17347,17347,F
17348,17348,V
17349,17349,X
17350,17350,I
17351,17351,E
17352,17352,E
17353,17353,E
17354,17354,I
17355,17355,X
17356,17356,H
17357,17357,U
17358,17358,H
17359,17359,S
17360,17360,O
17361,17361,Q
17362,17362,Z
17363,17363,N
17364,17364,Z
17365,17365,I
17366,17366,Q
17367,17367,U
17368,17368,T
17369,17369,C
17370,17370,I
17371,17371,Z
17372,17372,I
17373,17373,C
17374,17374,Y
17375,17375,V
17376,17376,R
17377,17377,Q
17378,17378,C
17379,17379,M
17380,17380,Q
17381,17381,Y
17382,17382,T
17383,17383,E
17384,17384,U
17385,17385,Z
17386,17386,R
17387,17387,W
17388,17388,I
17389,17389,W
17390,17390,F
17391,17391,K
17392,17392,G
17393,17393,Y
17394,17394,N
17395,17395,R
17396,17396,B
17397,17397,R
17398,17398,Z
17399,17399,K
17400,17400,F
17401,17401,N
17402,17402,L
17403,17403,P
17404,17404,G
17405,17405,Z
17406,17406,Q
17407,17407,X
17408,17408,Y
17409,17409,F
17410,17410,S
17411,17411,P
17412,17412,Z
17413,17413,N
17414,17414,Z
17415,17415,K
17416,17416,I
17417,17417,H
17418,17418,I
17419,17419,D
17420,17420,O
17421,17421,J
17422,17422,D
17423,17423,T
17424,17424,V
17425,17425,B
17426,17426,J
17427,17427,P
17428,17428,O
17429,17429,G
17430,17430,Y
17431,17431,C
17432,17432,Y
17433,17433,Y
17434,17434,G
17435,17435,I
17436,17436,E
17437,17437,T
17438,17438,C
17439,17439,H
17440,17440,K
17441,17441,Z
17442,17442,U
17443,17443,A
17444,17444,K
17445,17445,Q
17446,17446,M
17447,17447,F
17448,17448,H
17449,17449,Y
17450,17450,S
17451,17451,Y
17452,17452,K
17453,17453,Y
17454,17454,J
17455,17455,W
17456,17456,O
17457,17457,N
17458,17458,Q
17459,17459,E
17460,17460,P
17461,17461,K
17462,17462,Q
17463,17463,P
17464,17464,Z
17465,17465,S
17466,17466,P
17467,17467,U
17468,17468,Z
17469,17469,O
17470,17470,D
17471,17471,Q
17472,17472,R
17473,17473,A
17474,17474,A
17475,17475,G
17476,17476,N
17477,17477,E
17478,17478,V
17479,17479,Y
17480,17480,C
17481,17481,R
17482,17482,F
17483,17483,O
17484,17484,D
17485,17485,H
17486,17486,C
17487,17487,V
17488,17488,O
17489,17489,X
17490,17490,M
17491,17491,L
17492,17492,E
17493,17493,O
17494,17494,Z
17495,17495,X
17496,17496,F
17497,17497,D
17498,17498,J
17499,17499,V
17500,17500,N
17501,17501,P
17502,17502,L
17503,17503,N
17504,17504,M
17505,17505,J
17506,17506,Z
17507,17507,V
17508,17508,X
17509,17509,C
17510,17510,M
17511,17511,Z
17512,17512,G
17513,17513,I
17514,17514,G
17515,17515,E
17516,17516,D
17517,17517,B
17518,17518,R
17519,17519,U
17520,17520,D
17521,17521,S
17522,17522,A
17523,17523,K
17524,17524,L
17525,17525,F
17526,17526,C
17527,17527,T
17528,17528,Q
17529,17529,M
17530,17530,M
17531,17531,C
17532,17532,O
17533,17533,B
17534,17534,U
17535,17535,O
17536,17536,O
17537,17537,C
17538,17538,K
17539,17539,E
17540,17540,C
17541,17541,H
17542,17542,A
17543,17543,R
17544,17544,E
17545,17545,S
17546,17546,E
17547,17547,B
17548,17548,S
17549,17549,Z
17550,17550,H
17551,17551,V
17552,17552,K
17553,17553,O
17554,17554,K
17555,17555,A
17556,17556,M
17557,17557,S
17558,17558,X
17559,17559,C
17560,17560,E
17561,17561,B
17562,17562,W
17563,17563,K
17564,17564,Z
17565,17565,C
17566,17566,A
17567,17567,K
17568,17568,P
17569,17569,E
17570,17570,V
17571,17571,V
17572,17572,S
17573,17573,S
17574,17574,X
17575,17575,K
17576,17576,I
17577,17577,P
17578,17578,L
17579,17579,L
17580,17580,F
17581,17581,R
17582,17582,H
17583,17583,B
17584,17584,Q
17585,17585,Y
17586,17586,V
17587,17587,H
17588,17588,I
17589,17589,N
17590,17590,N
17591,17591,U
17592,17592,U
17593,17593,F
17594,17594,J
17595,17595,L
17596,17596,P
17597,17597,W
17598,17598,W
17599,17599,P
17600,17600,I
17601,17601,T
17602,17602,Z
17603,17603,F
17604,17604,I
17605,17605,H
17606,17606,S
17607,17607,N
17608,17608,E
17609,17609,U
17610,17610,K
17611,17611,O
17612,17612,X
17613,17613,V
17614,17614,X
17615,17615,R
17616,17616,A
17617,17617,L
17618,17618,J
17619,17619,F
17620,17620,C
17621,17621,C
17622,17622,X
17623,17623,R
17624,17624,M
17625,17625,E
17626,17626,W
17627,17627,Y
17628,17628,G
17629,17629,P
17630,17630,B
17631,17631,V
17632,17632,L
17633,17633,V
17634,17634,L
17635,17635,X
17636,17636,N
17637,17637,Y
17638,17638,X
17639,17639,J
17640,17640,E
17641,17641,C
17642,17642,L
17643,17643,R
17644,17644,F
17645,17645,D
17646,17646,K
17647,17647,R
17648,17648,T
17649,17649,Q
17650,17650,F
17651,17651,T
17652,17652,X
17653,17653,U
17654,17654,B
17655,17655,P
17656,17656,E
17657,17657,H
17658,17658,H
17659,17659,S
17660,17660,U
17661,17661,K
17662,17662,K
17663,17663,R
17664,17664,P
17665,17665,M
17666,17666,Y
17667,17667,H
17668,17668,X
17669,17669,P
17670,17670,B
17671,17671,I
17672,17672,U
17673,17673,I
17674,17674,Z
17675,17675,Z
17676,17676,K
17677,17677,H
17678,17678,B
17679,17679,G
17680,17680,B
17681,17681,Z
17682,17682,L
17683,17683,X
17684,17684,T
17685,17685,C
17686,17686,B
17687,17687,L
17688,17688,U
17689,17689,V
17690,17690,O
17691,17691,K
17692,17692,Z
17693,17693,N
17694,17694,R
17695,17695,T
17696,17696,P
17697,17697,S
17698,17698,A
17699,17699,Y
17700,17700,A
17701,17701,D
17702,17702,R
17703,17703,U
17704,17704,L
17705,17705,H
17706,17706,L
17707,17707,T
17708,17708,V
17709,17709,X
17710,17710,D
17711,17711,M
17712,17712,D
17713,17713,D
17714,17714,H
17715,17715,R
17716,17716,U
17717,17717,K
17718,17718,X
17719,17719,C
17720,17720,J
17721,17721,D
17722,17722,N
17723,17723,U
17724,17724,S
17725,17725,C
17726,17726,Q
17727,17727,Q
17728,17728,B
17729,17729,Q
17730,17730,K
17731,17731,I
17732,17732,M
17733,17733,O
17734,17734,F
17735,17735,B
17736,17736,Q
17737,17737,T
17738,17738,D
17739,17739,F
17740,17740,W
17741,17741,S
17742,17742,X
17743,17743,M
17744,17744,E
17745,17745,P
17746,17746,W
17747,17747,B
17748,17748,B
17749,17749,D
17750,17750,P
17751,17751,J
17752,17752,U
17753,17753,M
17754,17754,B
17755,17755,P
17756,17756,V
17757,17757,H
17758,17758,B
17759,17759,A
17760,17760,T
17761,17761,G
17762,17762,S
17763,17763,Y
17764,17764,V
17765,17765,S
17766,17766,H
17767,17767,O
17768,17768,U
17769,17769,N
17770,17770,N
17771,17771,P
17772,17772,T
17773,17773,J
17774,17774,Q
17775,17775,J
17776,17776,K
17777,17777,X
17778,17778,I
17779,17779,Z
17780,17780,Q
17781,17781,T
17782,17782,D
17783,17783,E
17784,17784,A
17785,17785,D
17786,17786,D
17787,17787,Q
17788,17788,D
17789,17789,I
17790,17790,S
17791,17791,L
17792,17792,I
17793,17793,Q
17794,17794,O
17795,17795,F
17796,17796,R
17797,17797,P
17798,17798,J
17799,17799,Q
17800,17800,J
17801,17801,L
17802,17802,Z
17803,17803,D
17804,17804,X
17805,17805,N
17806,17806,Q
17807,17807,G
17808,17808,A
17809,17809,P
17810,17810,T
17811,17811,N
17812,17812,Q
17813,17813,Q
17814,17814,P
17815,17815,I
17816,17816,C
17817,17817,M
17818,17818,P
17819,17819,N
17820,17820,L
17821,17821,I
17822,17822,I
17823,17823,P
17824,17824,N
17825,17825,V
17826,17826,Q
17827,17827,S
17828,17828,Q
17829,17829,C
17830,17830,Z
17831,17831,Q
17832,17832,W
17833,17833,G
17834,17834,X
17835,17835,C
17836,17836,P
17837,17837,X
17838,17838,D
17839,17839,G
17840,17840,G
17841,17841,H
17842,17842,J
17843,17843,P
17844,17844,D
17845,17845,G
17846,17846,Z
17847,17847,T
17848,17848,W
17849,17849,T
17850,17850,I
17851,17851,C
17852,17852,Q
17853,17853,M
17854,17854,T
17855,17855,A
17856,17856,B
17857,17857,X
17858,17858,O
17859,17859,W
17860,17860,F
17861,17861,E
17862,17862,Q
17863,17863,X
17864,17864,S
17865,17865,V
17866,17866,R
17867,17867,S
17868,17868,F
17869,17869,E
17870,17870,J
17871,17871,M
17872,17872,H
17873,17873,N
17874,17874,H
17875,17875,F
17876,17876,F
17877,17877,Z
17878,17878,I
17879,17879,G
17880,17880,J
17881,17881,G
17882,17882,G
17883,17883,B
17884,17884,M
17885,17885,Z
17886,17886,R
17887,17887,I
17888,17888,Q
17889,17889,W
17890,17890,Z
17891,17891,F
17892,17892,A
17893,17893,S
17894,17894,W
17895,17895,W
17896,17896,I
17897,17897,W
17898,17898,S
17899,17899,E
17900,17900,A
17901,17901,Z
17902,17902,S
17903,17903,B
17904,17904,I
17905,17905,U
17906,17906,Q
17907,17907,J
17908,17908,Y
17909,17909,H
17910,17910,P
17911,17911,S
17912,17912,N
17913,17913,I
17914,17914,G
17915,17915,D
17916,17916,W
17917,17917,A
17918,17918,Y
17919,17919,E
17920,17920,Z
17921,17921,V
17922,17922,O
17923,17923,E
17924,17924,R
17925,17925,Q
17926,17926,F
17927,17927,V
17928,17928,G
17929,17929,G
17930,17930,K
17931,17931,U
17932,17932,K
17933,17933,Z
17934,17934,I
17935,17935,C
17936,17936,P
17937,17937,R
17938,17938,O
17939,17939,B
17940,17940,K
17941,17941,O
17942,17942,V
17943,17943,A
17944,17944,H
17945,17945,G
17946,17946,F
17947,17947,B
17948,17948,P
17949,17949,S
17950,17950,G
17951,17951,E
17952,17952,S
17953,17953,U
17954,17954,X
17955,17955,I
17956,17956,T
17957,17957,X
17958,17958,D
17959,17959,E
17960,17960,W
17961,17961,U
17962,17962,D
17963,17963,T
17964,17964,S
17965,17965,Y
17966,17966,N
17967,17967,S
17968,17968,H
17969,17969,S
17970,17970,G
17971,17971,G
17972,17972,S
17973,17973,H
17974,17974,C
17975,17975,A
17976,17976,Q
17977,17977,I
17978,17978,A
17979,17979,Q
17980,17980,N
17981,17981,H
17982,17982,K
17983,17983,Y
17984,17984,Q
17985,17985,V
17986,17986,S
17987,17987,B
17988,17988,U
17989,17989,K
17990,17990,F
17991,17991,G
17992,17992,Q
17993,17993,F
17994,17994,H
17995,17995,I
17996,17996,F
17997,17997,L
17998,17998,P
17999,17999,Z
18000,18000,P
18001,18001,M
18002,18002,V
18003,18003,Y
18004,18004,X
18005,18005,V
18006,18006,J
18007,18007,O
18008,18008,M
18009,18009,V
18010,18010,Q
18011,18011,N
18012,18012,L
18013,18013,X
18014,18014,E
18015,18015,A
18016,18016,L
18017,18017,Z
18018,18018,O
18019,18019,Y
18020,18020,K
18021,18021,C
18022,18022,X
18023,18023,M
18024,18024,C
18025,18025,J
18026,18026,H
18027,18027,S
18028,18028,H
18029,18029,F
18030,18030,T
18031,18031,B
18032,18032,U
18033,18033,N
18034,18034,K
18035,18035,D
18036,18036,B
18037,18037,R
18038,18038,Q
18039,18039,N
18040,18040,V
18041,18041,C
18042,18042,W
18043,18043,M
18044,18044,G
18045,18045,T
18046,18046,I
18047,18047,C
18048,18048,U
18049,18049,H
18050,18050,D
18051,18051,L
18052,18052,D
18053,18053,X
18054,18054,U
18055,18055,D
18056,18056,P
18057,18057,B
18058,18058,M
18059,18059,F
18060,18060,G
18061,18061,X
18062,18062,I
18063,18063,B
18064,18064,Z
18065,18065,J
18066,18066,D
18067,18067,U
18068,18068,H
18069,18069,E
18070,18070,Z
18071,18071,T
18072,18072,Q
18073,18073,K
18074,18074,R
18075,18075,G
18076,18076,S
18077,18077,Z
18078,18078,Q
18079,18079,U
18080,18080,K
18081,18081,V
18082,18082,C
18083,18083,A
18084,18084,Q
18085,18085,T
18086,18086,J
18087,18087,R
18088,18088,R
18089,18089,C
18090,18090,I
18091,18091,Z
18092,18092,K
18093,18093,F
18094,18094,P
18095,18095,B
18096,18096,L
18097,18097,P
18098,18098,F
18099,18099,X
18100,18100,R
18101,18101,U
18102,18102,K
18103,18103,D
18104,18104,V
18105,18105,B
18106,18106,X
18107,18107,P
18108,18108,R
18109,18109,U
18110,18110,W
18111,18111,R
18112,18112,A
18113,18113,Q
18114,18114,B
18115,18115,E
18116,18116,L
18117,18117,N
18118,18118,D
18119,18119,J
18120,18120,T
18121,18121,F
18122,18122,E
18123,18123,I
18124,18124,D
18125,18125,U
18126,18126,T
18127,18127,F
18128,18128,K
18129,18129,T
18130,18130,S
18131,18131,M
18132,18132,H
18133,18133,Z
18134,18134,Y
18135,18135,N
18136,18136,K
18137,18137,J
18138,18138,M
18139,18139,G
18140,18140,Z
18141,18141,I
18142,18142,U
18143,18143,J
18144,18144,I
18145,18145,T
18146,18146,R
18147,18147,K
18148,18148,D
18149,18149,F
18150,18150,Q
18151,18151,R
18152,18152,G
18153,18153,H
18154,18154,L
18155,18155,L
18156,18156,U
18157,18157,I
18158,18158,D
18159,18159,P
18160,18160,Z
18161,18161,J
18162,18162,W
18163,18163,N
18164,18164,G
18165,18165,D
18166,18166,O
18167,18167,U
18168,18168,G
18169,18169,R
18170,18170,G
18171,18171,X
18172,18172,M
18173,18173,U
18174,18174,E
18175,18175,M
18176,18176,A
18177,18177,G
18178,18178,P
18179,18179,F
